City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,aqi_bucket
Patna,07-02-18,128.95,118.02,4.55,28.87,10.46,14.5,1.16,29.925,67.38,0.35,2.97,298.0,Poor
Patna,08-02-18,110.05,118.02,4.07,25.44,9.28,14.5,1.1,28.47,74.06,0.35,2.52,289.0,Poor
Patna,09-02-18,100.56,118.02,3.91,24.45,8.94,14.5,1.12,29.925,77.6225,0.33,2.7,236.0,Poor
Patna,10-02-18,118.69,118.02,4.06,21.58,8.22,14.5,1.19,29.925,77.6225,0.33,2.63,283.0,Poor
Patna,11-02-18,148.7425,118.02,9.53,21.11,11.26,14.5,1.68,29.925,22.82,0.35,3.22,309.0,Very Poor
Patna,12-02-18,148.7425,118.02,10.85,28.34,13.92,14.5,2.13,29.925,45.44,0.36,2.78,215.0,Poor
Patna,13-02-18,148.7425,118.02,11.12,25.05,13.57,14.5,1.43,29.925,25.15,0.35,2.9,338.0,Very Poor
Patna,14-02-18,107.21,118.02,6.58,22.2,9.93,14.5,0.88,29.925,42.16,0.35,2.9,302.0,Very Poor
Patna,15-02-18,94.82,118.02,5.47,20.64,8.84,14.5,0.85,29.925,56.85,0.25,2.3,198.0,Moderate
Patna,16-02-18,137.62,118.02,6.76,22.42,10.1,14.5,1.1,29.925,37.98,0.35,2.71,297.0,Poor
Patna,17-02-18,148.7425,118.02,17.22,49.33,25.73,14.5,1.03,29.925,47.54,0.35,2.53,316.0,Very Poor
Patna,18-02-18,148.7425,118.02,26.08,50.97,29.26,14.5,1.59,29.925,61.85,0.39,3.26,332.0,Very Poor
Patna,19-02-18,148.7425,118.02,14.87,27.98,16.43,14.5,1.36,29.925,60.19,0.46,3.19,333.0,Very Poor
Patna,20-02-18,148.7425,118.02,23.56,53.98,36.75,14.5,1.49,29.925,47.8,0.42,2.99,331.0,Very Poor
Patna,21-02-18,148.7425,118.02,20.78,37.18,22.49,14.5,2.05,29.925,49.68,0.43,3.31,341.0,Very Poor
Patna,22-02-18,148.7425,118.02,17.23,24.31,16.93,14.5,2.16,29.925,43.38,0.5,3.68,369.0,Very Poor
Patna,23-02-18,148.7425,118.02,8.04,16.69,9.39,14.5,1.28,29.925,77.6225,0.43,3.14,346.0,Very Poor
Patna,24-02-18,148.7425,118.02,10.55,15.04,10.54,14.5,1.82,29.925,61.37,0.49,3.14,360.0,Very Poor
Patna,25-02-18,148.7425,118.02,8.85,12.49,8.73,14.5,1.6,29.925,55.83,0.4,3.25,349.0,Very Poor
Patna,26-02-18,148.7425,118.02,8.01,10.87,7.83,14.5,1.46,27.21,49.19,0.38,3.04,353.0,Very Poor
Patna,27-02-18,117.12,118.02,7.3,12.2,7.74,14.5,1.2,29.925,68.24,0.35,2.91,304.0,Very Poor
Patna,28-02-18,147.49,118.02,8.88,11.46,8.48,14.5,1.31,29.925,68.57,0.35,3.29,312.0,Very Poor
Patna,01-03-18,132.89,118.02,11.4,43.3,25.26,14.5,1.35,29.925,77.6225,0.33,2.63,311.0,Very Poor
Patna,02-03-18,148.7425,118.02,4.53,30.15,10.7,14.5,1.82,29.925,77.6225,0.33,2.96,349.0,Very Poor
Patna,03-03-18,81.29,118.02,3.13,12.22,5.18,14.5,1.2,29.925,77.6225,0.08,2.56,232.0,Poor
Patna,04-03-18,90.11,118.02,6.14,15.2,7.78,14.5,1.58,29.925,77.6225,0.13,2.97,165.0,Moderate
Patna,05-03-18,106.56,118.02,5.4,12.81,6.73,14.5,1.47,29.925,77.6225,0.31,3.05,263.0,Poor
Patna,06-03-18,76.62,118.02,4.62,12.89,6.29,14.5,1.36,29.925,77.6225,0.29,2.89,209.0,Poor
Patna,07-03-18,86.95,118.02,5.6,14.36,7.26,14.5,1.57,29.925,77.6225,0.23,2.94,179.0,Moderate
Patna,08-03-18,118.69,118.02,8.13,15.37,9.06,14.5,1.77,29.925,61.54,0.35,3.39,286.0,Poor
Patna,09-03-18,113.77,118.02,6.82,15.68,8.36,14.5,1.73,29.925,77.6225,0.35,3.36,265.0,Poor
Patna,10-03-18,114.23,118.02,4.65,10.91,5.79,14.5,1.44,29.925,77.6225,0.35,2.71,286.0,Poor
Patna,11-03-18,94.19,118.02,6.01,11.26,6.7,14.5,1.58,29.925,76.86,0.29,3.2,234.0,Poor
Patna,12-03-18,137.74,118.02,22.56,64.69,32.2,14.5,1.78,29.925,67.31,0.35,3.07,291.0,Poor
Patna,13-03-18,129.08,118.02,43.87,73.505,63.94,14.5,1.88,29.925,67.27,0.35,2.94,306.0,Very Poor
Patna,14-03-18,148.7425,118.02,42.8,73.505,62.19,14.5,2.09,29.925,72.81,0.39,3.42,319.0,Very Poor
Patna,15-03-18,148.7425,118.02,16.25,73.505,34.25,14.5,1.79,29.925,76.81,0.41,3.02,342.0,Very Poor
Patna,16-03-18,148.7425,118.02,17.46,60.8,26.55,14.5,1.68,29.925,48.2,0.35,2.72,344.0,Very Poor
Patna,17-03-18,87.24,118.02,8.46,35.51,14.63,14.5,1.42,29.925,70.38,0.34,2.76,247.0,Poor
Patna,18-03-18,94.42,118.02,6.1,26.89,10.85,14.5,1.42,29.925,75.87,0.34,3.48,203.0,Poor
Patna,19-03-18,106.67,118.02,23.28,59.86,37.33,14.5,1.44,29.925,74.08,0.31,3.11,242.0,Poor
Patna,20-03-18,124.32,118.02,12.95,57.93,23.1,14.5,1.58,29.925,65.87,0.35,2.95,281.0,Poor
Patna,21-03-18,139.8,118.02,12.25,25.52,14.21,14.5,1.8,29.925,75.1,0.32,2.94,309.0,Very Poor
Patna,22-03-18,148.7425,118.02,11.47,24.01,13.4,14.5,1.96,29.925,26.22,0.41,3.89,327.0,Very Poor
Patna,23-03-18,128.19,118.02,11.21,19.49,12.04,14.5,1.74,29.925,26.22,0.42,3.78,335.0,Very Poor
Patna,24-03-18,95.73,118.02,5.78,13.32,7.04,14.5,1.33,29.925,26.22,0.33,2.98,225.0,Poor
Patna,25-03-18,106.14,118.02,5.99,13.55,7.23,14.5,1.23,29.925,26.22,0.34,3.88,253.0,Poor
Patna,26-03-18,108.97,118.02,8.02,19.36,10.05,14.5,1.4,29.925,26.22,0.33,3.11,235.0,Poor
Patna,27-03-18,135.34,118.02,11.29,16.42,11.28,14.5,2.25,29.925,26.22,0.4,3.09,293.0,Poor
Patna,28-03-18,142.11,118.02,14.26,13.69,12.35,14.5,2.1,29.925,4.61,0.5,3.69,312.0,Very Poor
Patna,29-03-18,139.06,118.02,12.09,17.46,11.98,14.5,1.64,29.925,51.76,0.49,4.87,326.0,Very Poor
Patna,30-03-18,111.45,118.02,5.35,11.04,6.24,14.5,1.24,29.925,64.24,0.35,2.81,303.0,Very Poor
Patna,31-03-18,59.97,118.02,14.68,39.14,22.93,14.5,0.92,29.925,77.6225,0.21,2.56,170.0,Moderate
Patna,01-04-18,73.88,118.02,8.81,47.12,17.85,14.5,0.85,29.925,77.6225,0.28,3.0,143.0,Moderate
Patna,02-04-18,63.73,118.02,8.95,44.77,17.35,14.5,0.9,29.925,77.6225,0.16,2.91,161.0,Moderate
Patna,03-04-18,96.56,118.02,9.52,41.75,16.89,14.5,1.38,29.925,77.6225,0.35,2.87,197.0,Moderate
Patna,04-04-18,85.81,118.02,6.18,28.06,11.21,14.5,1.11,29.925,77.6225,0.34,2.69,226.0,Poor
Patna,05-04-18,66.34,118.02,7.07,19.65,9.59,14.5,0.97,29.925,77.6225,0.29,2.72,157.0,Moderate
Patna,06-04-18,75.17,118.02,6.9,15.87,8.44,14.5,1.0,29.925,66.44,0.29,2.52,130.0,Moderate
Patna,07-04-18,98.48,118.02,6.53,13.98,7.72,14.5,0.94,29.925,62.07,0.22,2.31,156.0,Moderate
Patna,08-04-18,88.22,118.02,6.25,15.41,7.96,14.5,0.93,29.925,71.69,0.15,2.47,241.0,Poor
Patna,09-04-18,88.76,118.02,8.49,15.03,9.22,14.5,1.25,29.925,60.99,0.29,2.7,195.0,Moderate
Patna,10-04-18,90.41,118.02,7.13,12.71,7.62,14.5,0.97,29.925,69.45,0.34,2.65,211.0,Poor
Patna,11-04-18,84.9,118.02,8.48,12.96,8.5,14.5,1.03,29.925,64.3,0.32,2.89,184.0,Moderate
Patna,12-04-18,93.84,118.02,10.35,12.38,9.67,14.5,1.31,29.925,57.35,0.28,3.03,194.0,Moderate
Patna,13-04-18,82.39,118.02,13.36,17.19,12.78,14.5,1.18,29.925,50.36,0.35,3.77,221.0,Poor
Patna,14-04-18,99.89,118.02,26.31,44.83,32.2,14.5,1.44,29.925,63.43,0.31,3.08,188.0,Moderate
Patna,15-04-18,117.04,118.02,11.68,26.93,14.25,14.5,1.57,29.925,65.65,0.35,3.42,282.0,Poor
Patna,16-04-18,97.65,118.02,8.23,17.9,9.82,14.5,1.38,29.925,77.6225,0.31,3.15,232.0,Poor
Patna,17-04-18,94.45,118.02,10.19,12.72,9.66,14.5,1.41,29.925,70.62,0.34,3.05,218.0,Poor
Patna,18-04-18,97.51,118.02,9.15,11.83,8.61,14.5,1.26,29.925,73.88,0.31,3.04,202.0,Poor
Patna,19-04-18,93.83,118.02,7.9,10.9,7.61,14.5,1.11,29.925,77.6225,0.35,3.11,235.0,Poor
Patna,20-04-18,146.99,118.02,6.68,7.72,6.21,14.5,1.14,29.925,77.55,0.24,2.69,239.0,Poor
Patna,21-04-18,103.02,118.02,10.26,7.16,8.22,14.5,1.7,29.925,54.29,0.2,2.98,310.0,Very Poor
Patna,22-04-18,91.41,118.02,10.35,9.21,8.67,14.5,1.06,29.925,63.48,0.27,3.22,237.0,Poor
Patna,23-04-18,79.63,118.02,7.04,10.82,7.22,14.5,1.18,29.925,77.6225,0.13,2.32,189.0,Moderate
Patna,24-04-18,148.7425,118.02,14.44,14.17,12.55,14.5,2.4,29.925,51.29,0.34,2.7,163.0,Moderate
Patna,25-04-18,127.1,118.02,18.06,60.37,30.04,14.5,1.64,29.925,77.6225,0.4,3.17,322.0,Very Poor
Patna,26-04-18,68.43,118.02,14.48,72.06,28.0,14.5,0.98,29.925,77.6225,0.24,2.54,197.0,Moderate
Patna,27-04-18,61.0,118.02,14.85,73.505,30.51,14.5,0.97,29.925,77.6225,0.12,2.32,161.0,Moderate
Patna,28-04-18,66.22,118.02,13.23,72.0,27.16,14.5,0.96,29.925,77.6225,0.07,2.56,157.0,Moderate
Patna,29-04-18,63.41,118.02,10.41,58.32,21.84,14.5,0.95,29.925,77.6225,0.0,2.59,151.0,Moderate
Patna,30-04-18,44.45,118.02,11.64,67.75,25.16,14.5,0.86,29.925,77.6225,0.02,2.32,173.0,Moderate
Patna,01-05-18,48.01,118.02,11.77,54.46,21.59,14.5,0.93,29.925,77.6225,0.0,2.45,111.0,Moderate
Patna,02-05-18,55.72,118.02,10.65,47.36,19.16,14.5,1.05,29.925,72.0,0.55,3.02,125.0,Moderate
Patna,03-05-18,51.1,118.02,12.03,38.1,17.5,14.5,1.01,29.925,77.6225,0.55,3.02,126.0,Moderate
Patna,04-05-18,57.69,118.02,23.26,57.53,35.06,14.5,1.12,29.925,77.6225,6.605,15.78,133.0,Moderate
Patna,05-05-18,64.19,118.02,13.65,73.505,30.21,14.5,1.2,29.925,77.6225,6.605,15.78,165.0,Moderate
Patna,06-05-18,100.12,118.02,11.57,73.505,27.65,14.5,1.23,29.925,64.94,6.605,15.78,198.0,Moderate
Patna,07-05-18,98.02,118.02,17.25,73.505,32.8,14.5,1.47,29.925,59.66,6.605,15.78,235.0,Poor
Patna,08-05-18,98.15,118.02,21.05,73.505,36.08,14.5,1.61,29.925,51.39,6.605,15.78,219.0,Poor
Patna,09-05-18,82.42,118.02,27.1,73.505,40.0,14.5,1.57,29.925,68.92,6.605,15.78,209.0,Poor
Patna,10-05-18,91.04,118.02,21.51,73.505,35.82,14.5,1.56,29.925,77.6225,6.605,15.78,206.0,Poor
Patna,11-05-18,78.06,118.02,8.0,33.52,13.81,14.5,1.25,29.925,77.6225,6.605,15.78,195.0,Moderate
Patna,12-05-18,59.92,118.02,5.52,17.54,8.05,14.5,1.16,29.925,77.6225,6.4,15.78,156.0,Moderate
Patna,13-05-18,61.47,118.02,4.55,12.48,6.09,14.5,1.07,29.925,77.6225,5.91,15.78,131.0,Moderate
Patna,14-05-18,41.9,118.02,4.46,12.41,6.01,14.5,1.05,29.925,77.6225,5.09,15.78,232.0,Poor
Patna,15-05-18,62.45,118.02,17.56,47.51,22.46,14.5,1.12,29.925,77.6225,6.18,15.78,157.0,Moderate
Patna,16-05-18,62.33,118.02,13.34,64.53,25.35,14.5,0.87,29.925,77.6225,6.23,15.78,143.0,Moderate
Patna,17-05-18,65.64,118.02,10.77,46.29,19.01,14.5,0.88,29.925,77.6225,5.94,15.78,135.0,Moderate
Patna,18-05-18,79.59,118.02,6.5,26.78,11.09,14.5,1.04,29.925,77.6225,6.56,15.78,156.0,Moderate
Patna,19-05-18,73.88,118.02,5.23,17.14,7.76,14.5,0.94,29.925,72.69,6.31,15.78,165.0,Moderate
Patna,20-05-18,66.97,118.02,4.47,16.78,7.16,14.5,0.83,29.925,77.6225,5.38,15.78,143.0,Moderate
Patna,21-05-18,104.97,118.02,5.3,14.69,7.16,14.5,1.18,29.925,56.35,6.605,15.78,200.0,Moderate
Patna,22-05-18,86.62,118.02,4.51,7.69,4.83,14.5,1.1,29.925,47.42,6.56,15.78,214.0,Poor
Patna,23-05-18,73.09,118.02,4.39,3.76,3.72,14.5,1.0,29.925,42.42,6.51,15.78,176.0,Moderate
Patna,24-05-18,76.36,118.02,4.06,2.38,3.04,14.5,0.99,29.925,50.41,6.35,15.78,139.0,Moderate
Patna,25-05-18,77.49,118.02,14.76,72.64,24.46,14.5,1.06,29.925,64.85,6.605,15.78,167.0,Moderate
Patna,26-05-18,72.7,118.02,11.45,72.08,26.04,14.5,1.03,29.925,77.6225,6.1,15.78,202.0,Poor
Patna,27-05-18,78.1,118.02,8.82,49.15,18.38,14.5,0.84,29.925,77.6225,5.59,15.78,165.0,Moderate
Patna,28-05-18,67.49,118.02,10.96,52.74,20.87,14.5,0.98,29.925,77.6225,6.12,15.78,181.0,Moderate
Patna,29-05-18,49.24,118.02,14.97,70.91,31.38,14.5,0.9,29.925,77.6225,6.16,15.78,175.0,Moderate
Patna,30-05-18,54.17,118.02,14.82,73.505,29.17,14.5,1.04,29.925,77.6225,6.605,15.78,148.0,Moderate
Patna,31-05-18,57.24,118.02,13.04,66.15,28.66,14.5,0.98,29.925,77.6225,6.53,15.78,136.0,Moderate
Patna,01-06-18,45.31,118.02,12.89,73.505,28.84,14.5,0.94,29.925,77.6225,5.05,15.78,208.0,Poor
Patna,02-06-18,54.38,118.02,16.3,73.505,31.2,14.5,1.01,29.925,77.6225,5.49,15.78,152.0,Moderate
Patna,03-06-18,75.71,118.02,12.6,73.505,27.34,14.5,0.99,29.925,77.6225,5.23,15.78,135.0,Moderate
Patna,04-06-18,83.58,118.02,17.27,73.505,38.95,14.5,0.91,29.925,77.6225,5.56,15.78,166.0,Moderate
Patna,05-06-18,73.28,118.02,19.86,73.505,40.32,14.5,1.14,29.925,73.29,5.98,15.78,163.0,Moderate
Patna,06-06-18,78.8,118.02,18.77,73.505,39.64,14.5,1.06,29.925,77.6225,5.83,15.78,149.0,Moderate
Patna,07-06-18,71.43,118.02,18.31,73.505,36.7,14.5,1.12,29.925,53.87,6.46,15.78,168.0,Moderate
Patna,08-06-18,44.22,118.02,15.72,67.95,27.75,14.5,0.95,29.925,65.12,5.39,15.78,115.0,Moderate
Patna,09-06-18,52.5,118.02,10.66,54.03,20.75,14.5,0.89,29.925,73.37,5.06,15.78,105.0,Moderate
Patna,10-06-18,52.52,118.02,7.73,38.81,14.96,14.5,0.81,29.925,77.6225,4.42,15.78,138.0,Moderate
Patna,11-06-18,65.12,118.02,9.16,34.12,14.54,14.5,1.2,29.925,62.8,5.55,15.78,113.0,Moderate
Patna,12-06-18,70.93,118.02,6.68,30.59,12.13,14.5,1.13,29.925,77.6225,5.79,15.78,172.0,Moderate
Patna,13-06-18,80.99,118.02,6.53,26.2,10.75,14.5,0.8,12.44,53.56,5.42,15.78,139.0,Moderate
Patna,14-06-18,77.59,118.02,3.33,15.39,76.95,14.5,0.25,29.925,61.38,5.79,15.78,171.0,Moderate
Patna,15-06-18,98.06,118.02,29.96,27.715,35.51,14.5,0.78,26.85,52.9,6.39,15.78,204.0,Poor
Patna,16-06-18,82.94,118.02,3.39,73.505,22.55,14.5,0.9,29.925,69.93,5.37,15.78,208.0,Poor
Patna,17-06-18,82.36,118.02,1.64,55.9,15.56,14.5,1.07,29.925,68.0,5.3,15.78,171.0,Moderate
Patna,18-06-18,75.28,118.02,1.65,73.505,22.23,14.5,1.38,29.925,59.59,6.0,15.78,167.0,Moderate
Patna,19-06-18,71.61,118.02,15.64,73.505,42.21,14.5,0.9,29.925,72.6,5.69,15.78,151.0,Moderate
Patna,20-06-18,67.46,118.02,13.87,73.505,38.69,14.5,0.9,29.925,77.6225,4.87,15.78,142.0,Moderate
Patna,21-06-18,72.52,118.02,13.56,73.505,36.7,14.5,1.01,29.925,72.96,4.64,15.78,146.0,Moderate
Patna,22-06-18,79.93,118.02,9.04,73.505,28.08,14.5,1.12,29.925,77.6225,0.55,3.02,166.0,Moderate
Patna,23-06-18,64.14,118.02,17.27,61.85,26.49,14.5,0.87,29.925,77.6225,4.35,15.78,159.0,Moderate
Patna,24-06-18,66.35,118.02,9.13,62.02,21.6,14.5,0.91,29.925,53.42,3.88,15.78,118.0,Moderate
Patna,25-06-18,68.24,118.02,6.9,57.07,18.96,14.5,0.8,29.925,77.6225,3.44,15.78,139.0,Moderate
Patna,26-06-18,43.46,118.02,4.48,39.6,12.97,14.5,0.4,29.925,77.6225,2.1,15.78,117.0,Moderate
Patna,27-06-18,52.86,118.02,24.63,67.25,35.66,14.5,0.83,29.925,51.68,3.28,15.78,104.0,Moderate
Patna,28-06-18,34.85,118.02,16.81,73.505,30.42,14.5,0.76,29.925,54.57,2.57,15.78,85.0,Satisfactory
Patna,29-06-18,48.51,118.02,24.65,73.505,46.82,14.5,1.1,29.925,54.45,3.07,15.78,104.0,Moderate
Patna,30-06-18,65.58,118.02,16.5,73.505,36.29,14.5,1.23,29.925,70.93,3.5,15.78,149.0,Moderate
Patna,01-07-18,60.82,118.02,16.5,73.505,30.87,14.5,1.09,29.925,47.48,3.19,15.78,116.0,Moderate
Patna,02-07-18,55.72,118.02,16.48,73.505,29.72,14.5,1.1,29.925,38.71,2.78,15.78,97.0,Satisfactory
Patna,03-07-18,57.51,118.02,9.39,63.66,22.19,14.5,0.76,29.925,48.06,2.2,15.78,98.0,Satisfactory
Patna,04-07-18,44.58,118.02,10.65,64.3,23.11,14.5,0.73,29.925,59.27,1.91,15.78,83.0,Satisfactory
Patna,05-07-18,40.99,118.02,15.75,73.505,29.89,14.5,1.06,29.925,65.75,2.34,15.78,89.0,Satisfactory
Patna,06-07-18,52.55,118.02,15.66,73.505,32.83,14.5,1.19,29.925,66.2,3.21,15.78,105.0,Moderate
Patna,07-07-18,69.84,118.02,17.46,73.505,37.62,14.5,1.33,29.925,64.4,3.92,15.78,131.0,Moderate
Patna,08-07-18,58.43,118.02,17.83,73.505,32.9,14.5,1.25,29.925,59.81,4.23,15.78,111.0,Moderate
Patna,09-07-18,33.32,118.02,24.99,73.505,39.75,14.5,1.17,29.925,63.43,6.04,15.78,103.0,Moderate
Patna,10-07-18,41.66,118.02,24.65,70.17,33.13,14.5,1.43,29.925,44.08,3.11,15.78,92.0,Satisfactory
Patna,11-07-18,49.47,118.02,29.43,73.505,38.51,14.5,1.11,29.925,59.46,3.42,15.78,99.0,Satisfactory
Patna,12-07-18,44.65,118.02,23.78,73.505,35.81,14.5,1.04,29.925,64.11,3.14,15.78,101.0,Moderate
Patna,13-07-18,44.33,118.02,26.13,73.505,40.85,14.5,1.0,29.925,70.26,3.15,15.78,116.0,Moderate
Patna,14-07-18,42.91,118.02,21.59,73.505,32.93,14.5,1.1,29.925,64.46,3.05,15.78,100.0,Satisfactory
Patna,15-07-18,42.47,118.02,16.85,66.91,27.56,14.5,0.99,29.925,73.45,2.91,15.78,98.0,Satisfactory
Patna,16-07-18,35.55,118.02,23.0,65.36,30.87,14.5,1.13,29.925,61.17,2.98,15.78,84.0,Satisfactory
Patna,17-07-18,32.38,118.02,19.67,62.68,28.16,14.5,0.95,29.925,66.19,2.67,15.78,85.0,Satisfactory
Patna,18-07-18,38.21,118.02,26.1,69.82,33.92,14.5,1.01,29.925,63.25,2.97,15.78,90.0,Satisfactory
Patna,19-07-18,47.9,118.02,21.71,73.505,35.88,14.5,1.21,29.925,75.03,3.47,15.78,102.0,Moderate
Patna,20-07-18,58.49,118.02,16.24,73.505,31.77,14.5,1.14,29.925,77.6225,3.32,15.78,123.0,Moderate
Patna,21-07-18,36.05,118.02,24.04,70.8,32.92,14.5,1.04,29.925,66.44,2.85,15.78,93.0,Satisfactory
Patna,22-07-18,27.92,118.02,17.22,47.06,22.64,14.5,0.75,29.925,64.92,2.36,15.78,82.0,Satisfactory
Patna,23-07-18,34.29,118.02,18.25,56.8,25.78,14.5,0.96,29.925,60.64,2.49,15.78,80.0,Satisfactory
Patna,24-07-18,46.88,118.02,15.65,53.6,23.38,14.5,0.83,29.925,49.99,2.64,15.78,88.0,Satisfactory
Patna,25-07-18,32.39,118.02,9.79,43.78,17.28,14.5,0.57,29.925,51.77,1.96,15.78,76.0,Satisfactory
Patna,26-07-18,41.54,118.02,19.11,58.33,29.98,14.5,0.77,29.925,47.33,2.35,15.78,78.0,Satisfactory
Patna,27-07-18,42.89,118.02,18.62,49.65,23.87,14.5,0.91,29.925,45.76,2.3,15.78,98.0,Satisfactory
Patna,28-07-18,44.28,118.02,27.56,62.4,34.55,14.5,0.99,29.925,38.21,2.6,15.78,92.0,Satisfactory
Patna,29-07-18,31.96,118.02,8.78,34.19,14.17,14.5,0.59,29.925,54.35,2.0,15.78,72.0,Satisfactory
Patna,30-07-18,36.94,118.02,8.27,47.85,17.41,14.5,0.79,21.96,60.49,1.88,15.78,81.0,Satisfactory
Patna,31-07-18,47.02,118.02,9.77,53.54,19.79,14.5,0.75,8.74,59.21,2.23,15.78,86.0,Satisfactory
Patna,01-08-18,39.54,118.02,6.82,38.33,14.06,14.5,0.54,12.44,62.02,1.9,15.78,83.0,Satisfactory
Patna,02-08-18,51.7,118.02,21.75,57.25,28.01,14.5,1.14,15.77,54.92,2.57,15.78,90.0,Satisfactory
Patna,03-08-18,49.62,118.02,13.64,55.92,22.75,14.5,0.85,28.32,62.45,2.63,15.78,95.0,Satisfactory
Patna,04-08-18,54.43,118.02,18.45,62.25,27.33,14.5,1.13,20.96,56.19,2.38,15.78,91.0,Satisfactory
Patna,05-08-18,64.42,118.02,14.01,61.2,24.35,14.5,1.03,21.21,48.26,2.74,15.78,112.0,Moderate
Patna,06-08-18,61.9,118.02,30.75,72.71,39.43,14.5,1.41,15.58,59.38,2.98,15.78,104.0,Moderate
Patna,07-08-18,47.6,118.02,24.9,69.18,33.02,14.5,1.34,17.96,59.58,3.23,15.78,110.0,Moderate
Patna,08-08-18,44.42,118.02,17.24,52.32,24.01,14.5,0.91,15.27,66.4,3.11,15.78,90.0,Satisfactory
Patna,09-08-18,45.02,118.02,21.84,65.15,30.11,14.5,1.03,12.46,68.98,2.71,15.78,98.0,Satisfactory
Patna,10-08-18,60.95,118.02,32.33,73.505,40.88,14.5,1.37,13.15,60.3,2.98,15.78,105.0,Moderate
Patna,11-08-18,80.39,118.02,29.36,70.82,36.15,14.5,1.78,10.84,42.0,3.4,15.78,153.0,Moderate
Patna,12-08-18,66.95,118.02,29.65,73.505,37.07,14.5,1.59,10.84,40.45,3.23,15.78,140.0,Moderate
Patna,13-08-18,59.48,118.02,46.4,73.505,62.27,14.5,2.05,15.98,40.13,3.45,15.78,113.0,Moderate
Patna,14-08-18,61.14,118.02,41.33,73.505,47.08,14.5,1.82,24.07,33.8,3.26,15.78,122.0,Moderate
Patna,15-08-18,44.0,118.02,22.18,53.17,27.22,14.5,1.25,23.49,32.29,2.87,15.78,97.0,Satisfactory
Patna,16-08-18,37.12,118.02,23.83,63.72,30.96,14.5,1.2,22.72,28.27,2.45,15.78,82.0,Satisfactory
Patna,17-08-18,41.99,118.02,22.59,67.01,31.06,14.5,1.16,18.95,31.71,2.63,15.78,87.0,Satisfactory
Patna,18-08-18,65.93,118.02,38.72,73.505,50.13,14.5,1.85,25.63,36.13,3.4,15.78,108.0,Moderate
Patna,19-08-18,53.67,118.02,19.38,71.23,30.19,14.5,1.32,23.94,54.24,3.11,15.78,113.0,Moderate
Patna,20-08-18,40.25,118.02,27.91,61.59,32.87,14.5,1.39,27.3,44.41,3.12,15.78,100.0,Satisfactory
Patna,21-08-18,34.96,118.02,21.28,56.85,27.63,14.5,1.12,26.1,38.71,2.59,15.78,86.0,Satisfactory
Patna,22-08-18,60.08,118.02,15.84,62.34,25.75,14.5,1.29,23.52,37.62,2.96,15.78,91.0,Satisfactory
Patna,23-08-18,56.54,118.02,24.62,73.505,34.21,14.5,1.47,24.58,40.26,2.92,15.78,105.0,Moderate
Patna,24-08-18,67.18,118.02,28.22,73.505,39.51,14.5,1.71,25.58,36.01,3.54,15.78,122.0,Moderate
Patna,25-08-18,54.79,118.02,28.19,68.99,34.96,14.5,1.62,24.18,38.79,3.34,15.78,105.0,Moderate
Patna,26-08-18,55.12,118.02,20.01,52.77,25.81,14.5,1.17,24.33,43.9,3.03,15.78,107.0,Moderate
Patna,27-08-18,48.25,118.02,27.97,62.11,33.05,14.5,1.35,23.76,38.9,3.15,15.78,98.0,Satisfactory
Patna,28-08-18,39.88,118.02,24.68,63.67,31.46,14.5,1.1,25.61,43.08,2.9,15.78,90.0,Satisfactory
Patna,29-08-18,45.77,118.02,22.17,55.96,27.94,14.5,1.04,25.03,46.24,2.38,15.78,89.0,Satisfactory
Patna,30-08-18,70.69,118.02,38.1,69.42,41.1,14.5,1.1,25.23,29.29,3.4,15.78,123.0,Moderate
Patna,31-08-18,52.89,118.02,31.38,73.505,40.02,14.5,1.03,25.04,42.56,3.47,15.78,106.0,Moderate
Patna,01-09-18,51.74,118.02,25.88,66.97,39.83,14.5,1.06,23.2,51.99,3.17,15.78,97.0,Satisfactory
Patna,02-09-18,44.76,118.02,15.41,60.42,25.01,14.5,0.54,22.43,60.39,2.68,15.78,93.0,Satisfactory
Patna,03-09-18,41.48,118.02,23.99,61.41,30.47,14.5,0.76,23.72,47.48,2.59,15.78,71.0,Satisfactory
Patna,04-09-18,46.91,118.02,15.63,59.32,24.84,14.5,0.75,25.16,56.79,2.71,15.78,83.0,Satisfactory
Patna,05-09-18,53.07,118.02,27.25,73.505,37.1,14.5,1.07,20.93,63.92,2.97,15.78,98.0,Satisfactory
Patna,06-09-18,57.02,118.02,20.69,63.25,28.93,14.5,0.87,22.95,59.57,3.32,15.78,110.0,Moderate
Patna,07-09-18,38.81,118.02,20.27,58.4,27.41,14.5,0.61,24.32,64.26,2.64,15.78,81.0,Satisfactory
Patna,08-09-18,62.79,118.02,18.26,66.51,28.32,14.5,0.77,25.23,58.94,2.7,15.78,85.0,Satisfactory
Patna,09-09-18,75.02,118.02,11.31,51.65,20.23,14.5,0.63,24.14,62.32,2.79,15.78,159.0,Moderate
Patna,10-09-18,52.35,118.02,6.16,34.21,12.59,14.5,0.4,19.69,61.46,2.06,15.78,101.0,Moderate
Patna,11-09-18,57.38,118.02,9.91,38.85,16.07,14.5,0.46,29.925,57.12,1.91,15.78,89.0,Satisfactory
Patna,12-09-18,50.11,118.02,7.38,28.31,11.82,14.5,0.29,24.67,57.25,1.83,15.78,90.0,Satisfactory
